"","Country","Region","Happiness.Rank","Happiness.Score","Standard.Error","Economy..GDP.per.Capita.","Family","Health..Life.Expectancy.","Freedom","Trust..Government.Corruption.","Generosity","Dystopia.Residual","year","mean","Lower.Confidence.Interval","Upper.Confidence.Interval","Logged.GDP.per.capita","Healthy.life.expectancy","Ladder.score.in.Dystopia","Explained.by..Log.GDP.per.capita","Explained.by..Social.support","Explained.by..Healthy.life.expectancy","Explained.by..Freedom.to.make.life.choices","Explained.by..Generosity","Explained.by..Perceptions.of.corruption"
"863","Malaysia","Southeast Asia",NA,5.384300232,0.048802696,NA,0.816509426,NA,0.894626856,0.839302301,0.114726797,1.319420815,2020,5.47323986284967,5.288647175,5.479953289,10.26251888,67.10215759,1.972316742,1.168421626,1.17400229,0.788511872,0.596941531,0.274886161,0.062163133
"864","Vietnam","Southeast Asia",NA,5.353499889,0.033800762,NA,0.849987149,NA,0.939592957,0.79642123,-0.094533332,1.685977936,2020,5.47323986284967,5.287250519,5.41974926,8.809545517,67.9527359,1.972316742,0.718092382,1.253074765,0.819133997,0.650835574,0.136488721,0.089848459
"865","Indonesia","Southeast Asia",NA,5.285600185,0.047692381,NA,0.808379889,NA,0.870614409,0.876296401,0.519586504,1.479573488,2020,5.47323986284967,5.192122936,5.379077435,9.36975193,62.15584946,1.972316742,0.891720712,1.154800892,0.610437036,0.568161428,0.542646527,0.038278613
"866","Ivory Coast","Sub-Saharan Africa",NA,5.233300209,0.073095515,NA,0.658048689,NA,0.727909327,0.790771961,-0.043991156,3.081022501,2020,5.47323986284967,5.090033054,5.376567364,8.225561142,49.50377274,1.972316742,0.537094414,0.799727261,0.154942513,0.397122532,0.169915587,0.093495794
"867","Benin","Sub-Saharan Africa",NA,5.21600008,0.077759244,NA,0.468671143,NA,0.735182583,0.740532577,-0.003537213,3.440809727,2020,5.47323986284967,5.063591957,5.368408203,7.674319744,54.31246567,1.972316742,0.366244704,0.352428436,0.328062952,0.40583989,0.196670428,0.125931874
"868","Maldives","South Asia",NA,5.197599888,0.071985401,NA,0.91316092,NA,0.853962779,0.824211061,0.038085498,1.098674774,2020,5.47323986284967,5.056508541,5.338691235,9.518632889,70.59999847,1.972316742,0.937864304,1.402287602,0.914439559,0.548203647,0.224198252,0.071906492
"869","Congo (Brazzaville)","Sub-Saharan Africa",NA,5.194399834,0.077028967,NA,0.640228093,NA,0.719058514,0.751779079,-0.123674095,2.722619534,2020,5.47323986284967,5.043423176,5.345376492,8.536987305,57.92448044,1.972316742,0.633616745,0.757636011,0.458101124,0.386514395,0.117216013,0.118670784
"870","Azerbaijan","Commonwealth of Independent States",NA,5.164800167,0.034197241,NA,0.819308281,NA,0.786824107,0.55253756,-0.240255281,1.507632971,2020,5.47323986284967,5.097773552,5.231826782,9.687726974,65.50839996,1.972316742,0.990272701,1.180613041,0.731134057,0.467734724,0.040113214,0.247307181
"871","Macedonia","Central and Eastern Europe",NA,5.159800053,0.046761535,NA,0.820392311,NA,0.738840938,0.897490501,-0.019877451,1.617594957,2020,5.47323986284967,5.068147659,5.251452446,9.510591507,67.50442505,1.972316742,0.935371995,1.183173537,0.802994132,0.410224587,0.18586354,0.024595059
"872","Ghana","Sub-Saharan Africa",NA,5.147999763,0.058634609,NA,0.728601098,NA,0.794796526,0.847964764,0.094170853,2.378437281,2020,5.47323986284967,5.033075809,5.262923717,8.350645065,57.20398712,1.972316742,0.575862467,0.96636796,0.432162255,0.477290064,0.261291206,0.056570381
"873","Nepal","South Asia",NA,5.137199879,0.057692084,NA,0.785512447,NA,0.797565043,0.738099158,0.154168829,2.014386892,2020,5.47323986284967,5.024123192,5.250276566,7.925357342,63.77917862,1.972316742,0.444050372,1.100789309,0.66887939,0.480608255,0.300971806,0.127502963
"874","Turkey","Middle East and North Africa",NA,5.131800175,0.039838459,NA,0.826313555,NA,0.608830452,0.748197377,-0.171046436,1.564816713,2020,5.47323986284967,5.05371666,5.20988369,10.12941933,66.90281677,1.972316742,1.127169251,1.197159171,0.781335294,0.25440076,0.085885569,0.120983243
"875","China","East Asia",NA,5.123899937,0.025901664,NA,0.798760593,NA,0.898517907,0.7539711,-0.18142575,1.336181879,2020,5.47323986284967,5.073132515,5.174667358,9.688568115,69.2891922,1.972316742,0.990533412,1.132080674,0.867248535,0.601605117,0.079021044,0.117255554
"876","Turkmenistan","Commonwealth of Independent States",NA,5.119100094,0.029379817,NA,0.958966196,NA,0.826457024,0.883691847,0.187671542,1.115337372,2020,5.47323986284967,5.061515808,5.17668438,9.74803257,62.21170807,1.972316742,1.008963585,1.510476947,0.612448037,0.515236676,0.323129326,0.03350389
"877","Bulgaria","Central and Eastern Europe",NA,5.101500034,0.04422117,NA,0.937840343,NA,0.745178163,0.935585141,-0.143908441,1.294961452,2020,5.47323986284967,5.014826775,5.188173294,9.869318962,66.80397797,1.972316742,1.046554685,1.460578918,0.777776897,0.417820066,0.103833713,0
"878","Morocco","Middle East and North Africa",NA,5.094799995,0.05565045,NA,0.592628479,NA,0.772072434,0.815724611,-0.240377247,2.378402472,2020,5.47323986284967,4.985724926,5.203875065,8.940313339,65.89624023,1.972316742,0.75862211,0.645208478,0.745096922,0.450054139,0.040032551,0.077385604
"879","Cameroon","Sub-Saharan Africa",NA,5.084899902,0.067296073,NA,0.700386405,NA,0.763051808,0.851336598,-0.00149645,2.719370842,2020,5.47323986284967,4.952999592,5.216800213,8.118647575,52.7049408,1.972316742,0.503958046,0.89972645,0.270189553,0.439242482,0.198020101,0.054393422
"880","Venezuela","Latin America and Caribbean",NA,5.053199768,0.06428051,NA,0.890408158,NA,0.62327832,0.837038398,-0.169090509,1.74484086,2020,5.47323986284967,4.927209854,5.179189682,8.977793694,66.50534058,1.972316742,0.770238638,1.348546863,0.76702553,0.271717221,0.087179154,0.063624777
"881","Algeria","Middle East and North Africa",NA,5.005099773,0.044236008,NA,0.803385139,NA,0.466610909,0.735485137,-0.121105164,1.840811729,2020,5.47323986284967,4.918397427,5.09180212,9.537964821,65.90517426,1.972316742,0.943856001,1.143003583,0.745418549,0.083943799,0.118915014,0.129190654
"882","Senegal","Sub-Saharan Africa",NA,4.980800152,0.05276908,NA,0.723616004,NA,0.690596163,0.808785141,-0.052335154,2.405123949,2020,5.47323986284967,4.877372742,5.084227562,8.118982315,59.59915161,1.972316742,0.504061818,0.95459342,0.518391907,0.352400899,0.164397135,0.081865937
"883","Guinea","Sub-Saharan Africa",NA,4.949299812,0.073042229,NA,0.637573481,NA,0.706846774,0.761794448,0.076328471,2.740729809,2020,5.47323986284967,4.806137085,5.09246254,7.750990391,54.46780014,1.972316742,0.390007734,0.75136596,0.333655238,0.371878058,0.249490842,0.112204559
"884","Niger","Sub-Saharan Africa",NA,4.909599781,0.077208281,NA,0.617435038,NA,0.759772122,0.722530186,0.013860817,3.017630577,2020,5.47323986284967,4.758271694,5.060927868,6.842166901,53.50009537,1.972316742,0.108330332,0.703800142,0.298816353,0.435311615,0.208176896,0.137554765
"885","Laos","Southeast Asia",NA,4.888599873,0.040268615,NA,0.737502217,NA,0.907213569,0.634679317,0.11137148,1.621152639,2020,5.47323986284967,4.809673309,4.967526436,8.79858017,58.70992279,1.972316742,0.714693844,0.987391889,0.486378282,0.612027287,0.27266711,0.194273964
"886","Albania","Central and Eastern Europe",NA,4.882699966,0.056115732,NA,0.671070457,NA,0.781994224,0.896303713,-0.042309489,1.640897036,2020,5.47323986284967,4.772713184,4.992686749,9.417930603,68.70813751,1.972316742,0.906653047,0.830483913,0.846329629,0.461945891,0.171027765,0.025361285
"887","Cambodia","Southeast Asia",NA,4.848400116,0.058006871,NA,0.773080647,NA,0.959704638,0.822769046,0.051911179,1.663300037,2020,5.47323986284967,4.734706879,4.962093353,8.249890327,61.52996826,1.972316742,0.544634938,1.071426034,0.587904334,0.674940348,0.233342081,0.072837502
"888","Bangladesh","South Asia",NA,4.832799911,0.040124193,NA,0.687292993,NA,0.90062499,0.661843538,-0.033664726,1.755261898,2020,5.47323986284967,4.75415659,4.911443233,8.287063599,64.50306702,1.972316742,0.556156278,0.868800581,0.694940507,0.604130566,0.176745117,0.176735908
"889","Gabon","Sub-Saharan Africa",NA,4.829299927,0.060268242,NA,0.787886858,NA,0.704829216,0.849150956,-0.222261623,1.735027552,2020,5.47323986284967,4.711174011,4.947425842,9.680537224,59.71533966,1.972316742,0.988044381,1.10639751,0.522574842,0.369459897,0.052013602,0.055804539
"890","South Africa","Sub-Saharan Africa",NA,4.814099789,0.060023591,NA,0.852532268,NA,0.759330094,0.843423843,-0.109777324,1.625117302,2020,5.47323986284967,4.696453571,4.931746006,9.403370857,56.50601196,1.972316742,0.902140439,1.259086251,0.407034069,0.43478182,0.126406848,0.05950214
"891","Iraq","Middle East and North Africa",NA,4.784800053,0.077791877,NA,0.747694969,NA,0.633182645,0.82226181,-0.06956476,1.752173662,2020,5.47323986284967,4.632328033,4.937272072,9.661095619,59.90354919,1.972316742,0.982018709,1.011466622,0.529350698,0.283588052,0.153002068,0.073164992
"892","Lebanon","Middle East and North Africa",NA,4.771500111,0.043753985,NA,0.824338138,NA,0.551357508,0.90225625,-0.06121527,1.53554225,2020,5.47323986284967,4.685742378,4.857257843,9.3617239,67.10658264,1.972316742,0.889232516,1.19249332,0.788671136,0.18551667,0.158524141,0.021518147
"893","Burkina Faso","Sub-Saharan Africa",NA,4.768700123,0.062067267,NA,0.712943614,NA,0.665563583,0.739795029,-0.019080516,2.588826418,2020,5.47323986284967,4.647048473,4.890351772,7.46854496,53.88945389,1.972316742,0.302467644,0.9293859,0.312833875,0.322398156,0.186390609,0.126408055
"894","Gambia","Sub-Saharan Africa",NA,4.750599861,0.067163654,NA,0.6931687,NA,0.733163178,0.690717816,0.343198717,2.270216465,2020,5.47323986284967,4.61895895,4.882240772,7.321814537,55.0120163,1.972316742,0.256990552,0.882678688,0.353247881,0.403419524,0.425989687,0.158093795
"895","Mali","Sub-Saharan Africa",NA,4.729300022,0.064362764,NA,0.731468976,NA,0.71156615,0.839328408,-0.044366926,2.559335232,2020,5.47323986284967,4.603148937,4.855451107,7.629852295,51.72698212,1.972316742,0.352462649,0.97314173,0.234981522,0.377534449,0.16966705,0.062146276
"896","Nigeria","Sub-Saharan Africa",NA,4.724100113,0.05211626,NA,0.73721689,NA,0.759578407,0.861874342,0.033745807,2.219635487,2020,5.47323986284967,4.621952057,4.826248169,8.57662487,49.86190796,1.972316742,0.645901859,0.986717939,0.167835936,0.435079455,0.221328124,0.047589935
"897","Armenia","Commonwealth of Independent States",NA,4.676799774,0.058595356,NA,0.757479429,NA,0.712017834,0.773544788,-0.13877961,1.468161583,2020,5.47323986284967,4.561953068,4.791646481,9.100476265,66.75065613,1.972316742,0.808262408,1.034576893,0.77585727,0.378075808,0.107225738,0.104618184
"898","Georgia","Commonwealth of Independent States",NA,4.672599792,0.043417413,NA,0.629033029,NA,0.801641524,0.665944695,-0.22892037,1.69239831,2020,5.47323986284967,4.587501526,4.757698059,9.226100922,64.49520874,1.972316742,0.847198069,0.7311939,0.694657624,0.485494107,0.047609735,0.174088076
"899","Iran","Middle East and North Africa",NA,4.672399998,0.055878021,NA,0.694689691,NA,0.647873282,0.714635968,0.117891103,1.286969423,2020,5.47323986284967,4.562879086,4.78192091,9.813719749,66.00614929,1.972316742,1.029322505,0.886271179,0.749053836,0.301195472,0.27697894,0.142651513
"900","Jordan","Middle East and North Africa",NA,4.633399963,0.058751218,NA,0.80216372,NA,0.75104779,0.700344324,-0.162565202,1.262258053,2020,5.47323986284967,4.518247604,4.748552322,9.025999069,66.79975128,1.972316742,0.785179198,1.140118599,0.777624726,0.424855083,0.091494769,0.151878625
"901","Mozambique","Sub-Saharan Africa",NA,4.623600006,0.079284087,NA,0.723874032,NA,0.864451885,0.683019102,0.032375868,2.221216202,2020,5.47323986284967,4.468203068,4.778996944,7.069345951,54.20582199,1.972316742,0.178741366,0.955202878,0.324223638,0.56077534,0.220422104,0.163064316
"902","Kenya","Sub-Saharan Africa",NA,4.583000183,0.067804985,NA,0.702652037,NA,0.829747558,0.831499159,0.294681519,1.684904575,2020,5.47323986284967,4.450102329,4.715898037,8.02977562,60.09693146,1.972316742,0.476413399,0.905077755,0.536312759,0.519180536,0.393902093,0.067201078
"903","Namibia","Sub-Saharan Africa",NA,4.571100235,0.060983475,NA,0.846880972,NA,0.767520964,0.851449788,-0.18530646,1.503033161,2020,5.47323986284967,4.451572418,4.690628052,9.203141212,56.50148773,1.972316742,0.84008199,1.245738149,0.40687117,0.444598973,0.076454483,0.054320343
"904","Ukraine","Commonwealth of Independent States",NA,4.56069994,0.049683895,NA,0.878879368,NA,0.663081884,0.920636714,-0.030933706,1.252669334,2020,5.47323986284967,4.463319302,4.658080578,9.010690689,64.60678101,1.972316742,0.780434608,1.321316481,0.698674381,0.319423705,0.178551316,0.00965116
"905","Liberia","Sub-Saharan Africa",NA,4.557899952,0.081956357,NA,0.70928055,NA,0.735268712,0.856375933,0.04227322,2.386757851,2020,5.47323986284967,4.397265434,4.71853447,7.054380417,56.09631348,1.972316742,0.174103007,0.920733929,0.392284274,0.405943096,0.226967871,0.051139876
"906","Palestinian Territories","Middle East and North Africa",NA,4.552800179,0.055874817,NA,0.825295925,NA,0.645791829,0.824199975,-0.162079096,1.693985701,2020,5.47323986284967,4.443285465,4.662314892,8.389223099,62.25,1.972316742,0.587819219,1.194755554,0.613826573,0.29870075,0.091816261,0.071913652
"907","Uganda","Sub-Saharan Africa",NA,4.43200016,0.068495452,NA,0.764994621,NA,0.731713951,0.836737812,0.099487431,1.958671093,2020,5.47323986284967,4.297749043,4.566251278,7.500389576,55.70820236,1.972316742,0.312337428,1.052327394,0.378311664,0.401682556,0.264807373,0.063818842
"908","Chad","Sub-Saharan Africa",NA,4.422699928,0.075231321,NA,0.632388055,NA,0.587305248,0.802760839,0.017834719,2.74742651,2020,5.47323986284967,4.27524662,4.570153236,7.467963696,48.22053909,1.972316742,0.302287489,0.739118278,0.1087441,0.228601769,0.210805088,0.085755408
"909","Tunisia","Middle East and North Africa",NA,4.392199993,0.049670532,NA,0.688718557,NA,0.593361557,0.867590249,-0.216413811,1.528496742,2020,5.47323986284967,4.294845581,4.489554405,9.314972878,66.89785767,1.972316742,0.874742687,0.872167706,0.781156719,0.235860556,0.055881143,0.043899573
"910","Mauritania","Sub-Saharan Africa",NA,4.374599934,0.055093341,NA,0.790819228,NA,0.551522553,0.746223509,-0.106008142,1.85955739,2020,5.47323986284967,4.266616821,4.482583046,8.233919144,57.01017761,1.972316742,0.539684892,1.113323569,0.425184816,0.185714483,0.128899664,0.122257635
"911","Sri Lanka","South Asia",NA,4.327000141,0.053085525,NA,0.825374067,NA,0.837633669,0.859001756,0.081129618,0.611288548,2020,5.47323986284967,4.222952366,4.431047916,9.389969826,67.20006561,1.972316742,0.897986948,1.19494009,0.792036712,0.528632462,0.252666146,0.049444564
"912","Congo (Kinshasa)","Sub-Saharan Africa",NA,4.31099987,0.108998232,NA,0.672159016,NA,0.700793564,0.809403598,0.083637655,2.437864304,2020,5.47323986284967,4.097363472,4.524636269,6.694256306,52.90000153,1.972316742,0.062487468,0.833055019,0.277212054,0.36462298,0.254324883,0.081466645
"913","Swaziland","Sub-Saharan Africa",NA,4.308100224,0.07145194,NA,0.770290196,NA,0.646822274,0.708263338,-0.19920142,1.686207294,2020,5.47323986284967,4.168054581,4.448145866,9.16267395,51.18823624,1.972316742,0.827539742,1.064835191,0.215585828,0.299935788,0.067264833,0.146765873
"914","Myanmar","Southeast Asia",NA,4.308000088,0.042949215,NA,0.78440702,NA,0.895075202,0.645124316,0.560663998,0.681462526,2020,5.47323986284967,4.223819733,4.392180443,8.680481911,58.96171188,1.972316742,0.67809093,1.098178267,0.495443076,0.597478867,0.569813728,0.187530354
"915","Comoros","Sub-Saharan Africa",NA,4.288599968,0.084340192,NA,0.625662446,NA,0.547612607,0.780622602,0.090008408,2.17276907,2020,5.47323986284967,4.1232934,4.453906536,7.833630085,57.34901047,1.972316742,0.415620774,0.723232806,0.437383324,0.181028232,0.258538276,0.100048535
"916","Togo","Sub-Saharan Africa",NA,4.187200069,0.062506773,NA,0.551312625,NA,0.649828613,0.757733464,0.002667875,2.409595251,2020,5.47323986284967,4.064686775,4.309713364,7.357711315,54.71989822,1.972316742,0.268116266,0.547622859,0.342731178,0.303539038,0.200774252,0.114826456
"917","Ethiopia","Sub-Saharan Africa",NA,4.186200142,0.038915094,NA,0.743307352,NA,0.740795195,0.753690004,0.043377332,1.628459215,2020,5.47323986284967,4.109926701,4.262473583,7.509385586,58.63959122,1.972316742,0.315125644,1.001103282,0.483846247,0.41256687,0.227698103,0.117437035
"918","Madagascar","Sub-Saharan Africa",NA,4.165599823,0.057542104,NA,0.668195903,NA,0.557574093,0.817485631,-0.011823639,2.136298418,2020,5.47323986284967,4.052817345,4.278382301,7.281685829,59.10542679,1.972316742,0.244553208,0.823694348,0.500617027,0.192967549,0.191190064,0.076248638
"919","Egypt","Middle East and North Africa",NA,4.151400089,0.035979424,NA,0.735447824,NA,0.708354175,0.787726879,-0.196878314,1.158818245,2020,5.47323986284967,4.080880642,4.221919537,9.316541672,61.78015137,1.972316742,0.875228941,0.982539535,0.596911311,0.373684734,0.068801254,0.095461793
"920","Sierra Leone","Sub-Saharan Africa",NA,3.926399946,0.061150789,NA,0.636142015,NA,0.715315044,0.861330688,0.088660747,2.046271801,2020,5.47323986284967,3.806544304,4.046255589,7.26880312,50.86514282,1.972316742,0.240560383,0.747984946,0.203953966,0.382027686,0.257647008,0.047940936
"921","Burundi","Sub-Saharan Africa",NA,3.775300026,0.107122384,NA,0.490325719,NA,0.626350224,0.606934547,-0.017551597,2.401507378,2020,5.47323986284967,3.565340042,3.98526001,6.492642403,53.40000153,1.972316742,0,0.403575271,0.295212835,0.275399059,0.187401786,0.212186828
"922","Zambia","Sub-Saharan Africa",NA,3.759399891,0.06067669,NA,0.698824465,NA,0.806500256,0.801289678,0.078037128,1.134339333,2020,5.47323986284967,3.640473604,3.878326178,8.224720001,55.29937744,1.972316742,0.536833763,0.896037281,0.36359334,0.49131754,0.250620902,0.086705238
"923","Haiti","Latin America and Caribbean",NA,3.720799923,0.101463005,NA,0.593247831,NA,0.537825167,0.684767246,0.40053457,1.619916916,2020,5.47323986284967,3.521932364,3.919667482,7.411329269,55.59862518,1.972316742,0.284734428,0.646671355,0.37436673,0.169297516,0.463909656,0.161935672
"924","Lesotho","Sub-Saharan Africa",NA,3.652800083,0.082120985,NA,0.780495703,NA,0.738125861,0.857392073,-0.145732045,1.445513964,2020,5.47323986284967,3.491842985,3.813757181,7.960488319,48.00362396,1.972316742,0.45493874,1.088940024,0.100934811,0.409367532,0.102627642,0.050483823
"925","India","South Asia",NA,3.573299885,0.027702235,NA,0.592200935,NA,0.881444871,0.772042692,0.057551607,0.734130859,2020,5.47323986284967,3.519003391,3.627596378,8.849823952,60.21518707,1.972316742,0.730576158,0.644198656,0.54057014,0.581142247,0.237072483,0.105587982
"926","Malawi","Sub-Saharan Africa",NA,3.538000107,0.070260517,NA,0.544007301,NA,0.803223193,0.731700778,0.021433279,1.552718282,2020,5.47323986284967,3.400289536,3.675710678,7.062226295,57.59288788,1.972316742,0.176534727,0.53036809,0.446163297,0.487389833,0.213185057,0.131633952
"927","Yemen","Middle East and North Africa",NA,3.527400017,0.054158084,NA,0.817980587,NA,0.599920273,0.800287724,-0.157735437,1.116472721,2020,5.47323986284967,3.421250105,3.633549929,7.759682655,56.72728348,1.972316742,0.392701775,1.177477121,0.41500017,0.243721485,0.094689012,0.087352127
"928","Botswana","Sub-Saharan Africa",NA,3.478899956,0.060542691,NA,0.779121757,NA,0.821328104,0.777930915,-0.250394493,0.257240534,2020,5.47323986284967,3.360236168,3.597563744,9.711203575,58.92445374,1.972316742,0.997548997,1.08569479,0.494101733,0.50908941,0.033407487,0.101786368
"929","Tanzania","Sub-Saharan Africa",NA,3.476200104,0.06320975,NA,0.688933194,NA,0.82153976,0.619799435,0.109668687,0.718963385,2020,5.47323986284967,3.352308989,3.600091219,7.967665195,57.49607468,1.972316742,0.457163125,0.872674644,0.442677855,0.509343088,0.27154091,0.203880861
"930","Central African Republic","Sub-Saharan Africa",NA,3.475899935,0.115182951,NA,0.319459856,NA,0.640880644,0.891806662,0.082410358,2.860197544,2020,5.47323986284967,3.250141382,3.701658487,6.625160217,45.20000076,1.972316742,0.041072082,0,0,0.292814463,0.253513217,0.028264718
"931","Rwanda","Sub-Saharan Africa",NA,3.312299967,0.052425209,NA,0.54083544,NA,0.900589406,0.183541179,0.055483952,0.548444986,2020,5.47323986284967,3.209546566,3.415053368,7.600104332,61.09884644,1.972316742,0.343242675,0.522876322,0.572383285,0.604087889,0.235704988,0.485542476
"932","Zimbabwe","Sub-Saharan Africa",NA,3.299200058,0.058674462,NA,0.763092756,NA,0.711457908,0.81023699,-0.072063953,0.841031075,2020,5.47323986284967,3.184198141,3.414201975,7.865711689,55.61725998,1.972316742,0.425564021,1.047835231,0.375037611,0.37740472,0.151349187,0.080928579
"933","South Sudan","Sub-Saharan Africa",NA,2.816600084,0.107610404,NA,0.553707123,NA,0.451313615,0.763417304,0.016518548,1.378751278,2020,5.47323986284967,2.605683804,3.027516365,7.425359726,51,1.972316742,0.289082974,0.553278506,0.208809033,0.065609254,0.209934607,0.111156799
"934","Afghanistan","South Asia",NA,2.566900015,0.031311426,NA,0.470366955,NA,0.396573007,0.933686554,-0.0964294,1.507235646,2020,5.47323986284967,2.505529642,2.628270388,7.462860584,52.59000015,1.972316742,0.30070585,0.356433839,0.266051531,0,0.135234714,0.001225785
