"","Region","Subregion","Country","Rate","Count","Year"
"170","Americas","South America","Brazil","550.36800000000005","1087059","2011"
"171","Americas","South America","Chile","533.72400000000005","91982","2011"
"172","Americas","South America","Colombia","148.613","67861","2011"
"173","Americas","South America","Ecuador","474.12099999999998","72275","2011"
"174","Americas","South America","Guyana","158.37799999999999","1191","2011"
"175","Americas","South America","Paraguay","213.35599999999999","13514","2011"
"176","Americas","South America","Peru","221.78399999999999","64903","2011"
"177","Americas","South America","Uruguay","445.32499999999999","15003","2011"
"178","Asia","Central Asia","Kazakhstan","109.86","18117","2011"
"179","Asia","Central Asia","Kyrgyzstan","44.11","2434","2011"
"180","Asia","Central Asia","Tajikistan","3.7410000000000001","288","2011"
"181","Asia","Central Asia","Uzbekistan",NA,NA,"2011"
"182","Asia","Eastern Asia","Hong Kong Special Administrative Region of China","10.432","731","2011"
"183","Asia","Eastern Asia","Japan","2.8780000000000001","3698","2011"
"184","Asia","Eastern Asia","Macao Special Administrative Region of China","35.935000000000002","198","2011"
"185","Asia","Eastern Asia","Mongolia","19.350000000000001","536","2011"
"186","Asia","Eastern Asia","Republic of Korea","8.0220000000000002","3994","2011"
"187","Asia","South-Eastern Asia","Indonesia","4.5720000000000001","11207","2011"
"188","Asia","South-Eastern Asia","Myanmar","0.02","10","2011"
"189","Asia","South-Eastern Asia","Philippines","32.475999999999999","31037","2011"
"190","Asia","South-Eastern Asia","Singapore","7.4850000000000003","394","2011"
"191","Asia","South-Eastern Asia","Thailand","1.8819999999999999","1271","2011"
"192","Asia","South-Eastern Asia","Timor-Leste",NA,NA,"2011"
"193","Asia","Southern Asia","Bhutan","5.9160000000000004","41","2011"
"194","Asia","Southern Asia","India","1.976","24700","2011"
"195","Asia","Southern Asia","Maldives","188.947","718","2011"
"196","Asia","Southern Asia","Nepal",NA,NA,"2011"
"197","Asia","Southern Asia","Pakistan","11.193","20521","2011"
"198","Asia","Southern Asia","Sri Lanka","30.591000000000001","6240","2011"
"199","Asia","Western Asia","Armenia","11.957000000000001","344","2011"
"200","Asia","Western Asia","Azerbaijan","3.3460000000000001","306","2011"
"201","Asia","Western Asia","Cyprus","12.178000000000001","137","2011"
"202","Asia","Western Asia","Georgia",NA,NA,"2011"
"203","Asia","Western Asia","Israel","36.677","2746","2011"
"204","Asia","Western Asia","Jordan",NA,NA,"2011"
"205","Asia","Western Asia","Lebanon",NA,NA,"2011"
"206","Asia","Western Asia","Oman",NA,NA,"2011"
"207","Asia","Western Asia","Saudi Arabia",NA,NA,"2011"
